,Salinity,SO4,CH4_ug_m2_h,CO2_mg_m2_h,Sample,mcr.H2,mcr.Ac,MOB.I,MOB.IIa,MOB.IIb,MOB.III,pmoA.tot,amoA.tot,amoA.AOA,amoA.AOB,NOB.nxr,DsrAB.red,HydA
52,0.4592828693087476,2.1020905255118367,0.4550077187003094,0.4316611252622757,Browns_TuleB_D1,,,3.3712605645206164,2.2302688767838386,0.0,0.0,3.9107398003296594,7.192770187352654,6.875259185209346,4.728522264047696,7.022246631734563,6.435251534388006,7.457149638099013
53,0.4592828693087476,2.1293675957229854,0.4550077187003094,0.4316611252622757,Browns_TuleB_D2,,,2.3303608022684292,4.550352352381932,0.0,1.3933000523266474,4.958248435830918,6.756169938826478,6.724308962541831,0.0,8.045735750808804,8.065838546999048,8.084835462241164
54,0.43801887834591896,2.1389339402569236,0.25078597831831173,-0.014599654433868176,Browns_TuleC_D1,3.0908848815458225,4.583281298254155,3.9270478294397386,5.2046054086633164,0.0,1.875592452777516,5.801066763673072,6.747499193010948,6.0827265812020235,5.098715631474685,7.078949333164723,7.15984744392153,8.247668539839568
55,0.43801887834591896,2.1078880251827985,0.25078597831831173,-0.014599654433868176,Browns_TuleC_D2,3.723442193574373,4.749012563258099,2.9823383942932327,6.042716622362885,0.0,1.5122913980650368,6.260751918270501,4.848973810931233,4.733253990236927,0.0,7.285315247582752,10.455468952558203,9.82834102216011
56,0.6871128838888562,2.243286146083446,0.5984823105690268,1.055178512245737,Browns_ThreeSqA_D1,0.0,2.3803296984706424,4.507981130375882,4.17281369379183,0.0,0.0,5.350108879294096,6.7554754695005546,6.512793572992257,4.064207083342635,7.648944093219587,7.921717137197805,7.954625693481584
57,0.6871128838888562,2.2430380486862944,0.5984823105690268,1.055178512245737,Browns_ThreeSqA_D2,4.1553007841585545,3.2361533454204046,6.23696447515801,7.152483775923462,0.0,0.0,7.766159697518953,5.2193111205051625,5.023767906373222,2.239436680342556,8.012621199727981,10.463415076335112,9.571900219973287
58,0.638385482020926,2.16345955176999,0.3036332096872065,0.564503378431224,Browns_ThreeSqB_D1,1.6427385341536682,0.0,5.1461961540345165,2.21036922661416,0.0,1.3058918277228848,5.409833248106966,6.254250906822113,5.973184749390827,3.7562139485015376,7.412406713769177,7.713822575878494,8.257694767319673
59,0.638385482020926,2.1953460583484197,0.3036332096872065,0.564503378431224,Browns_ThreeSqB_D2,3.5563254585904533,3.7467480980020786,5.462740130291407,5.781926082485389,0.0,2.602043742824233,6.716909670946919,5.604170230659778,5.2302238806584045,3.4733702493253547,7.386572371775051,11.003618675751776,9.84592842911638
60,0.6173963234429286,2.1571544399062814,-0.017291515531103467,0.08236779756154648,Browns_ThreeSqC_D1,1.3290654207870005,2.946842312637126,3.18135882500735,4.584379769628393,0.0,0.0,5.04709856912095,6.738885021356714,6.614404165903111,3.1423215050614393,8.284117964071417,9.020771754154959,8.179514894665456
61,0.6173963234429286,2.151982395457474,-0.017291515531103467,0.08236779756154648,Browns_ThreeSqC_D2,1.3912058938764396,3.279989870348351,4.241151299135695,4.200654974384252,0.0,0.0,5.221045223136087,6.9947347147566195,6.73128977667223,4.4118231248032656,7.693595163685172,10.39359385430933,9.111224142730407
62,0.8040143618566347,2.8698768132667665,1.3884397354144742,0.17959412103769562,RushSE_TuleA_D1,1.3019095694214742,1.5059223808246665,5.501549995432513,4.197520547664874,0.0,0.0,5.992113420824373,3.833069687090837,1.4342858536141756,3.529732411050716,6.104245715185902,9.444521349668664,10.537097053022212
63,0.8040143618566347,2.8756399370041685,1.3884397354144742,0.17959412103769562,RushSE_TuleA_D2,2.9917368687439536,1.1384796928532104,3.7374523237239323,3.8342194929524043,0.0,0.0,4.786647075112809,3.102015116423982,0.0,3.102015116423982,6.12510212893463,11.32465020210694,10.948499777124148
64,0.8111241361627164,2.8090881313463463,2.1657839654037625,0.6684888411387396,RushSE_TuleB_D1,,,3.8386611818265326,2.3505372102902595,0.0,0.0,4.278524487106482,4.4833913709684365,3.1423215050614393,3.7590473010494776,6.042112138820166,9.643813299478632,10.585366457182156
65,0.8111241361627164,2.863382348440788,2.1657839654037625,0.6684888411387396,RushSE_TuleB_D2,3.9332954827720235,0.0,4.679190483530381,4.070619023226137,0.0,0.0,5.4067588046425685,4.756492191820258,2.826860624082108,4.3172145836491715,6.108294435065152,11.928774441769336,11.777859004793356
66,0.8561520661865546,2.709863317440399,1.4331677387790782,0.789673597890825,RushSE_TuleC_D1,1.4336699652679759,0.0,4.733854713224008,4.627819922610247,0.0,0.0,5.681811263099263,4.929390114333439,3.2078043161633567,4.408175076370241,6.688937580691591,9.915480455117775,9.736448306625146
67,0.8561520661865546,2.7564078725489582,1.4331677387790782,0.789673597890825,RushSE_TuleC_D2,2.325004312660665,0.0,5.142252295913798,2.602043742824233,0.0,0.0,5.37112376683952,5.163487562943291,4.324407537760428,3.982338394293231,6.723224316345901,11.840268937784352,11.409972016438148
68,0.8121392711653309,2.795671505946022,0.7667515545280522,0.30782710765825017,RushSE_CattailNLA_D1,,,4.806700606099253,2.4656634349492914,0.0,0.0,5.066567691099165,4.18820994006013,3.437119206162107,2.887213586104204,6.283248440942956,10.095550759807708,11.489642369350873
69,0.8121392711653309,2.800717078282385,0.7667515545280522,0.30782710765825017,RushSE_CattailNLA_D2,2.0671587139923675,0.0,4.830624767703343,0.0,0.0,0.0,4.830624767703343,3.3303608022684292,2.31721458364917,2.343388309979339,6.125217094077979,11.472813419524067,11.502327025051644
70,0.8742873099520972,2.9252605095194353,0.5824498726921588,0.3814443717265095,RushSE_CattailNLB_D1,,,4.6144294805544,2.3398928335294205,0.0,0.0,4.885471361070173,4.910028329690783,0.0,4.7649881996357975,6.081844931920253,9.748884658133045,11.406638587714763
71,0.8742873099520972,2.879783780090416,0.5824498726921588,0.3814443717265095,RushSE_CattailNLB_D2,1.327974820945,1.4067743680227955,5.4218404359811085,2.4086959049105134,0.0,0.0,5.590310834144594,4.929887901688791,2.9823383942932327,4.4969344189171565,5.769577542986267,11.332639128714863,11.193950921036858
72,0.8695986218311915,2.763128376799137,0.3137001609033128,0.02519555315881444,RushSE_CattailNLC_D1,,,3.2624516747410315,0.0,0.0,0.0,3.2624516747410315,5.255305933503265,2.3022510853830465,5.055827942923494,5.900655521669979,9.650827459925624,10.885806873820766
73,0.8695986218311915,2.571592383361307,0.3137001609033128,0.02519555315881444,RushSE_CattailNLC_D2,3.260549341094133,2.611367387884659,6.158746238586681,4.79780823736522,0.0,0.0,6.633134594944902,4.267582290768321,2.9283508107004934,3.542038055547315,5.741990333064687,11.353468556840062,10.684618075749922
74,0.9114322313781448,2.799064719351008,1.482979143196091,0.710518297250365,RushMan_CattailNLA_D2,7.779804075133539,7.106095307239472,4.100175051755404,4.435093143389997,0.0,0.0,5.277331152906841,0.0,0.0,0.0,2.0273220486952748,12.759895781051664,12.68916479287716
