 Consensus.lineage	Kingdom	Phylum	Class	Order	Family	Genus	Taxonomy	Kingdom_r	Phylum_r	Class_r	Order_r	Family_r	Genus_r	Taxonomy_r	OTU_r	OTU
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.56939685344696	otu_2427
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.317444652318954	otu_2350
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_785
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_4697
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.387538701295853	otu_5876
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.415678799152374	otu_1354
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_1106
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_2533
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_5431
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.620087087154388	otu_4651
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.448951691389084	otu_3671
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_5256
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.46345454454422	otu_597
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.395464360713959	otu_5747
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.349489539861679	otu_371
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_3976
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_667
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_2128
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.536429941654205	otu_4127
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.28781658411026	otu_1559
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_6284
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_6337
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.450058817863464	otu_5002
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_875
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.259337574243546	otu_2519
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_6062
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_4377
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_1335
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_5571
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.639916241168976	otu_334
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.550280630588531	otu_4921
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.554155051708221	otu_399
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.59173971414566	otu_2505
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.673601627349854	otu_1985
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_3466
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.521651566028595	otu_164
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.286764025688171	otu_127
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_5956
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.43525168299675	otu_1455
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_1656
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.263942003250122	otu_2799
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.383062034845352	otu_2649
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_1720
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_1301
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_570
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.559210240840912	otu_1269
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.301490694284439	otu_1930
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.321511954069138	otu_345
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.561416208744049	otu_3896
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.556332767009735	otu_2099
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.426182866096497	otu_5141
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.316755145788193	otu_2471
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.580609858036041	otu_218
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.646099269390106	otu_4424
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_1988
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.581435441970825	otu_326
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.551258027553558	otu_1832
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_2886
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.473050028085709	otu_623
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_1870
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.592710435390472	otu_2280
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_2844
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.587039709091187	otu_1961
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_606
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.505797326564789	otu_5401
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_3443
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.497541218996048	otu_4678
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_4357
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_6104
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_1175
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0.31991171836853	otu_1009
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_3384
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_5305
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_3352
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_2239
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	-0.66914314031601	otu_975
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_706
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__RhodospirillaceaeFA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	RhodospirillaceaeFA	Alphaproteobacteria	-0.483766943216324	-0.456007182598114	0	0	0	0	0	0	otu_568
