"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"	"OTU"	"Kingdom_r"	"Phylum_r"	"Class_r"	"Order_r"	"Family_r"	"Genus_r"	"Taxonomy_r"	"OTU_r"
"948"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__SAGMA-X;g__SAGMA-XFA"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"SAGMA-X"	"SAGMA-XFA"	"Crenarchaeota"	"otu_1862"	0.426250233914101	0.19754430062582	0	-0.482990692275905	0	0	0.19754430062582	-0.281851621401893
"224"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_12"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0.28494239912959
"1033"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_194"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0
"1101"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_200"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0.332678889200186
"1211"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_2100"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0.523007390114967
"1335"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_2214"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0
"2308"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_3113"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0.32245606491017
"3393"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_412"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0.263020556300735
"4938"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_556"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0.386943589735513
"4968"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_5588"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0.433871229591203
