"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"	"OTU"	"Kingdom_r"	"Phylum_r"	"Class_r"	"Order_r"	"Family_r"	"Genus_r"	"Taxonomy_r"	"OTU_r"
"4508"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__661239;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"661239"	"661239OR"	"661239OR"	"Chloroflexi"	"otu_5096"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0
"4789"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__661239;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"661239"	"661239OR"	"661239OR"	"Chloroflexi"	"otu_5354"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0.517255639730161
"1857"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"Dehalococcoidales"	"DehalococcoidalesOR"	"DehalococcoidalesOR"	"Chloroflexi"	"otu_2678"	-0.482964558949783	0.699935218184675	0.592059400055728	0.546049352141825	0.279620369519873	0.279620369519873	0.699935218184675	0
"2419"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"Dehalococcoidales"	"DehalococcoidalesOR"	"DehalococcoidalesOR"	"Chloroflexi"	"otu_3189"	-0.482964558949783	0.699935218184675	0.592059400055728	0.546049352141825	0.279620369519873	0.279620369519873	0.699935218184675	0.443005094242149
"2570"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"Dehalococcoidales"	"DehalococcoidalesOR"	"DehalococcoidalesOR"	"Chloroflexi"	"otu_3325"	-0.482964558949783	0.699935218184675	0.592059400055728	0.546049352141825	0.279620369519873	0.279620369519873	0.699935218184675	0
"4757"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"Dehalococcoidales"	"DehalococcoidalesOR"	"DehalococcoidalesOR"	"Chloroflexi"	"otu_5325"	-0.482964558949783	0.699935218184675	0.592059400055728	0.546049352141825	0.279620369519873	0.279620369519873	0.699935218184675	0
"244"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalogenimonas"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"Dehalococcoidales"	"Dehalococcoidaceae"	"Dehalogenimonas"	"Chloroflexi"	"otu_1216"	-0.482964558949783	0.699935218184675	0.592059400055728	0.546049352141825	0.601433896465582	0.601433896465582	0.699935218184675	0.601433896465582
"2908"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidales Incertae Sedis;g__Dehalobium"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"Dehalococcoidales"	"Dehalococcoidales Incertae Sedis"	"Dehalobium"	"Chloroflexi"	"otu_3633"	-0.482964558949783	0.699935218184675	0.592059400055728	0.546049352141825	0	0	0.699935218184675	0
"134"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_1117"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0
"423"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_1379"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0.306715940065767
"2012"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_2818"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0
"2529"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_3289"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0
"2535"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_3294"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0
"3113"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_3821"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0
"3304"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_3996"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0.401635625389978
"3452"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_4130"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0
"3471"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_415"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0.568808463724597
"3871"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_4513"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0
"4057"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_4686"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0
"4540"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_5124"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0
"4827"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_5389"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	-0.420797474245518
"5934"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_691"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0.532702904142489
"6044"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF3"	"GIF3OR"	"GIF3OR"	"Chloroflexi"	"otu_790"	-0.482964558949783	0.699935218184675	0.592059400055728	0.407277119681797	0.407277119681797	0.407277119681797	0.699935218184675	0.495490312561808
"4454"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF9"	"GIF9OR"	"GIF9OR"	"Chloroflexi"	"otu_5047"	-0.482964558949783	0.699935218184675	0.592059400055728	0.641496334918418	0.511441466102905	0.511441466102905	0.699935218184675	0.384906744595848
"4462"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF9"	"GIF9OR"	"GIF9OR"	"Chloroflexi"	"otu_5054"	-0.482964558949783	0.699935218184675	0.592059400055728	0.641496334918418	0.511441466102905	0.511441466102905	0.699935218184675	0
"4783"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF9"	"GIF9OR"	"GIF9OR"	"Chloroflexi"	"otu_5349"	-0.482964558949783	0.699935218184675	0.592059400055728	0.641496334918418	0.511441466102905	0.511441466102905	0.699935218184675	0.602702667617937
"5380"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF9"	"GIF9OR"	"GIF9OR"	"Chloroflexi"	"otu_5894"	-0.482964558949783	0.699935218184675	0.592059400055728	0.641496334918418	0.511441466102905	0.511441466102905	0.699935218184675	0
"4337"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"GIF9"	"AB-539-J10"	"AB-539-J10FA"	"Chloroflexi"	"otu_4941"	-0.482964558949783	0.699935218184675	0.592059400055728	0.641496334918418	0	0	0.699935218184675	0.634754648700738
"1290"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__MSBL5;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"MSBL5"	"MSBL5OR"	"MSBL5OR"	"Chloroflexi"	"otu_2163"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0
"5668"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__MSBL5;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"MSBL5"	"MSBL5OR"	"MSBL5OR"	"Chloroflexi"	"otu_6155"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0
"431"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_1386"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.281879750653838
"806"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_1725"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.365027246011276
"1103"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_1994"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	-0.283639941596175
"1136"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_2022"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.403974956174489
"1635"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_2475"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0
"1758"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_2588"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.355518536783753
"2092"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_2890"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0
"2515"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_3276"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.425296348486802
"2702"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_3445"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.458340371159302
"3089"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_380"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.54988335159386
"4155"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_4775"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.327926915524264
"4386"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_4987"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.515762799239098
"4446"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_504"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0
"4795"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_536"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.508024804230906
"5871"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	"S085OR"	"S085OR"	"Chloroflexi"	"otu_634"	-0.482964558949783	0.699935218184675	0.592059400055728	0.445930949522022	0.445930949522022	0.445930949522022	0.699935218184675	0.460217930180406
"397"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202 clade;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202 clade"	"SAR202 cladeOR"	"SAR202 cladeOR"	"Chloroflexi"	"otu_1355"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0
"471"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202 clade;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202 clade"	"SAR202 cladeOR"	"SAR202 cladeOR"	"Chloroflexi"	"otu_1422"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0
"1549"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202 clade;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202 clade"	"SAR202 cladeOR"	"SAR202 cladeOR"	"Chloroflexi"	"otu_2398"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0.497830562982985
"2758"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202 clade;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202 clade"	"SAR202 cladeOR"	"SAR202 cladeOR"	"Chloroflexi"	"otu_3496"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0.525896055899506
"3723"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202 clade;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202 clade"	"SAR202 cladeOR"	"SAR202 cladeOR"	"Chloroflexi"	"otu_4379"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0
"4664"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202 clade;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202 clade"	"SAR202 cladeOR"	"SAR202 cladeOR"	"Chloroflexi"	"otu_5239"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0.553950246254447
"5270"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202 clade;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202 clade"	"SAR202 cladeOR"	"SAR202 cladeOR"	"Chloroflexi"	"otu_5793"	-0.482964558949783	0.699935218184675	0.592059400055728	0	0	0	0.699935218184675	0.464957173248501
"2802"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__vadinBA26;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"vadinBA26"	"vadinBA26OR"	"vadinBA26OR"	"Chloroflexi"	"otu_3535"	-0.482964558949783	0.699935218184675	0.592059400055728	0.403049574033106	0.403049574033106	0.403049574033106	0.699935218184675	0.591571246193239
"2924"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__vadinBA26;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"vadinBA26"	"vadinBA26OR"	"vadinBA26OR"	"Chloroflexi"	"otu_3648"	-0.482964558949783	0.699935218184675	0.592059400055728	0.403049574033106	0.403049574033106	0.403049574033106	0.699935218184675	0.676184796508745
"3329"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__vadinBA26;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"vadinBA26"	"vadinBA26OR"	"vadinBA26OR"	"Chloroflexi"	"otu_4018"	-0.482964558949783	0.699935218184675	0.592059400055728	0.403049574033106	0.403049574033106	0.403049574033106	0.699935218184675	0
"3971"	"k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__vadinBA26;f__;g__"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"vadinBA26"	"vadinBA26OR"	"vadinBA26OR"	"Chloroflexi"	"otu_4605"	-0.482964558949783	0.699935218184675	0.592059400055728	0.403049574033106	0.403049574033106	0.403049574033106	0.699935218184675	0
"458"	"k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"Gitt-GS-136"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Chloroflexi"	"otu_141"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	-0.626140739040908
"771"	"k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"Gitt-GS-136"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Chloroflexi"	"otu_1693"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	-0.729258906896334
"958"	"k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"Gitt-GS-136"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Chloroflexi"	"otu_1863"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0.402863684684998
"1129"	"k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"Gitt-GS-136"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Chloroflexi"	"otu_2016"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0.502942609440126
"5838"	"k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"Gitt-GS-136"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Chloroflexi"	"otu_631"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0.579370418003035
"6263"	"k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"Gitt-GS-136"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Gitt-GS-136CL"	"Chloroflexi"	"otu_988"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0.604574357004989
"714"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_1641"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0
"1195"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_2077"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0
"1673"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_251"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0.582330994034904
"1890"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_2707"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	-0.44219152150164
"2086"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_2885"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	-0.520308843830487
"2465"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_3230"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0.520906082732818
"2822"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_3554"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0.375168024134336
"3579"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_4248"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0
"3682"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_4341"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0.485763203372061
"4349"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_4952"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	-0.635985110842218
"4411"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_5008"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0.320591611625139
"4533"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_5118"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	-0.505630564107026
"4927"	"k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"JG30-KF-CM66CL"	"Chloroflexi"	"otu_5480"	-0.482964558949783	0.699935218184675	0	0	0	0	0.699935218184675	0
