"OTU"	"Sandmound_TuleA_D1"	"Sandmound_TuleA_D2"	"Sandmound_TuleB_D1"	"Sandmound_TuleB_D2"	"Sandmound_TuleC_D1"	"Sandmound_TuleC_D2"	"Sandmound_CattailA_D1"	"Sandmound_CattailA_D2"	"Sandmound_ThreeSqA_D1"	"Sandmound_ThreeSqA_D2"	"Sandmound_ThreeSqB_D1"	"Sandmound_ThreeSqB_D2"	"Sandmound_ThreeSqC_D1"	"Sandmound_ThreeSqC_D2"	"WestPond_TuleA_D1"	"WestPond_TuleA_D2"	"WestPond_TuleB_D1"	"WestPond_TuleB_D2"	"WestPond_TuleC_D1"	"WestPond_TuleC_D2"	"WestPond_CattailA_D1"	"WestPond_CattailA_D2"	"WestPond_CattailB_D1"	"WestPond_CattailB_D2"	"WestPond_CattailC_D1"	"WestPond_CattailC_D2"	"MayberryNE_TuleA_D1"	"MayberryNE_TuleA_D2"	"MayberryNE_TuleB_D1"	"MayberryNE_TuleB_D2"	"MayberryNE_TuleC_D1"	"MayberryNE_TuleC_D2"	"MayberryNE_CattailA_D1"	"MayberryNE_CattailA_D2"	"MayberryNE_CattailB_D1"	"MayberryNE_CattailB_D2"	"MayberryNE_CattailC_D1"	"MayberryNE_CattailC_D2"	"MayberrySE_TuleA_D1"	"MayberrySE_TuleA_D2"	"MayberrySE_TuleB_D1"	"MayberrySE_TuleB_D2"	"MayberrySE_TuleC_D1"	"MayberrySE_TuleC_D2"	"MayberrySE_CattailA_D1"	"MayberrySE_CattailA_D2"	"MayberrySE_CattailB_D1"	"MayberrySE_CattailB_D2"	"MayberrySE_CattailC_D1"	"MayberrySE_CattailC_D2"	"MayberryNW_TuleA_D1"	"MayberryNW_TuleA_D2"	"MayberryNW_TuleB_D1"	"MayberryNW_TuleB_D2"	"MayberryNW_TuleC_D1"	"MayberryNW_TuleC_D2"	"MayberryNW_CattailA_D1"	"MayberryNW_CattailA_D2"	"MayberryNW_CattailB_D1"	"MayberryNW_CattailB_D2"	"MayberryNW_CattailC_D1"	"MayberryNW_CattailC_D2"	"Browns_TuleA_D2"	"Browns_TuleB_D1"	"Browns_TuleB_D2"	"Browns_TuleC_D1"	"Browns_TuleC_D2"	"Browns_ThreeSqA_D1"	"Browns_ThreeSqA_D2"	"Browns_ThreeSqB_D1"	"Browns_ThreeSqB_D2"	"Browns_ThreeSqC_D1"	"Browns_ThreeSqC_D2"	"RushSE_TuleA_D1"	"RushSE_TuleA_D2"	"RushSE_TuleB_D1"	"RushSE_TuleB_D2"	"RushSE_TuleC_D1"	"RushSE_TuleC_D2"	"RushSE_CattailNLA_D1"	"RushSE_CattailNLA_D2"	"RushSE_CattailNLB_D1"	"RushSE_CattailNLB_D2"	"RushSE_CattailNLC_D1"	"RushSE_CattailNLC_D2"	"RushMan_CattailNLA_D1"	"RushMan_CattailNLA_D2"	"RushMan_CattailNLB_D1"	"RushMan_CattailNLB_D2"	"RushMan_CattailNLC_D1"	"RushMan_CattailNLC_D2"	"RushMan_ThreeSqA_D1"	"RushMan_ThreeSqA_D2"	"RushMan_ThreeSqB_D2"	"RushMan_ThreeSqC_D1"	"RushMan_ThreeSqC_D2"	"RushOxbow_ThreeSqA_D1"	"RushOxbow_ThreeSqA_D2"	"RushOxbow_ThreeSqB_D1"	"RushOxbow_ThreeSqB_D2"	"RushOxbow_ThreeSqC_D1"	"RushOxbow_ThreeSqC_D2"	"Joice_CattailNLA_D1"	"Joice_CattailNLA_D2"	"Joice_CattailNLB_D1"	"Joice_CattailNLB_D2"	"Joice_CattailNLC_D1"	"Joice_CattailNLC_D2"	"Joice_ThreeSqA_D1"	"Joice_ThreeSqA_D2"	"Joice_ThreeSqB_D1"	"Joice_ThreeSqB_D2"	"Joice_ThreeSqC_D1"	"Joice_ThreeSqC_D2"	"Goodyear_PhragA_D1"	"Goodyear_PhragA_D2"	"Goodyear_PhragB_D1"	"Goodyear_PhragB_D2"	"Goodyear_PhragC_D1"	"Goodyear_PhragC_D2"	"White_CordA_D1"	"White_CordA_D2"	"White_CordB_D1"	"White_CordB_D2"	"White_CordC_D1"	"White_CordC_D2"	"White_ThreeSqA_D1"	"White_ThreeSqA_D2"	"White_ThreeSqB_D1"	"White_ThreeSqB_D2"	"White_ThreeSqC_D1"	"White_ThreeSqC_D2"	"Tolay_CordA_D1"	"Tolay_CordA_D2"	"Tolay_CordB_D1"	"Tolay_CordB_D2"	"Tolay_CordC_D1"	"Tolay_CordC_D2"	"China_Bullhead_CordA_D1"	"China_Bullhead_CordA_D2"	"China_Bullhead_CordB_D1"	"China_Bullhead_CordB_D2"	"China_Bullhead_CordC_D1"	"China_Bullhead_CordC_D2"	"China_Galinas_CordA_D1"	"China_Galinas_CordA_D2"	"China_Galinas_CordB_D1"	"China_Galinas_CordB_D2"	"China_Galinas_CordC_D1"	"China_Galinas_CordC_D2"	"China_Galinas_PWA_D1"	"China_Galinas_PWA_D2"	"China_Galinas_PWB_D1"	"China_Galinas_PWB_D2"	"China_Galinas_PWC_D1"	"China_Galinas_PWC_D2"	"Muzzi_CordA_D1"	"Muzzi_CordA_D2"	"Muzzi_CordB_D1"	"Muzzi_CordB_D2"	"Muzzi_CordC_D1"	"Muzzi_CordC_D2"	"Muzzi_PWA_D1"	"Muzzi_PWA_D2"	"Muzzi_PWB_D1"	"Muzzi_PWB_D2"	"Muzzi_PWC_D1"	"Muzzi_PWC_D2"	"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"otu_409"	"otu_409"	100	8	1	8	40	6	74	48	56	2	79	6	90	26	133	26	98	18	270	114	262	8	389	23	103	27	332	53	277	140	286	60	105	7	75	3	7	2	101	8	9	2	8	0	10	0	3	0	11	0	25	4	17	4	28	12	33	37	20	21	18	7	16	93	2	133	11	98	3	128	6	23	23	176	62	437	83	201	75	474	43	313	52	371	46	108	8	32	2	26	8	160	86	112	112	91	3	38	41	5	18	23	40	11	147	69	180	48	106	133	317	100	220	22	3	0	11	1	7	0	0	0	3	0	0	1	1	1	4	3	6	0	0	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	4	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hirschia"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	"Hirschia"
"otu_4090"	"otu_4090"	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	6	0	0	1	3	0	0	0	0	2	1	2	0	9	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	12	11	8	5	10	0	11	14	6	3	9	5	3	8	10	5	2	4	8	5	0	4	1	6	0	1	2	2	0	1	1	2	2	1	0	18	9	0	10	3	8	0	1	5	4	2	5	4	0	1	0	1	1	6	24	4	4	7	3	0	12	15	7	1	7	2	115	21	159	7	91	21	6	7	0	32	11	"k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__;f__;g__"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"PlanctomycetesCL"	"PlanctomycetesCL"	"PlanctomycetesCL"
"otu_4091"	"otu_4091"	6	6	0	1	7	9	11	6	2	2	1	2	3	0	1	1	0	1	0	0	2	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1	6	2	2	0	0	1	4	1	4	7	2	4	2	3	3	1	7	1	1	3	4	16	6	7	3	6	7	8	0	0	0	0	0	1	52	25	28	44	31	24	21	37	4	3	13	11	2	56	9	51	58	42	36	36	14	44	11	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Elev-16S-1166;f__;g__"	"Bacteria"	"Acidobacteriota"	"Acidobacteriae"	"Elev-16S-1166"	"Elev-16S-1166OR"	"Elev-16S-1166OR"
"otu_4092"	"otu_4092"	2	2	0	4	0	4	2	2	3	1	0	3	0	2	4	34	22	15	25	56	25	71	10	71	53	45	4	1	9	63	6	12	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	0	2	3	1	0	0	1	5	2	3	10	1	3	3	0	2	3	0	2	1	0	0	0	0	1	0	4	7	24	29	52	16	4	1	6	33	3	13	0	1	1	1	1	0	3	1	3	1	0	0	0	0	3	14	4	8	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"RuminococcaceaeFA"
"otu_4093"	"otu_4093"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	1	0	0	2	0	30	1	0	2	13	26	16	3	19	21	18	17	35	19	20	0	0	0	0	4	8	6	3	1	0	0	10	0	0	0	0	0	0	10	9	18	20	19	2	5	0	1	0	0	23	115	7	53	51	90	10	34	23	20	20	23	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	3	0	0	0	1	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Thioalkalispiraceae;g__"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Ectothiorhodospirales"	"Thioalkalispiraceae"	"ThioalkalispiraceaeFA"
"otu_4094"	"otu_4094"	5	1	0	0	0	3	6	3	1	0	8	2	7	6	80	23	50	10	188	123	36	20	99	21	54	22	2	0	5	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	3	0	1	2	0	3	0	16	1	10	1	7	0	0	0	5	0	1	0	0	0	0	4	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Lacibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Lacibacter"
"otu_4095"	"otu_4095"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	4	38	31	34	8	13	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	3	1	4	2	2	0	5	0	2	0	5	2	0	0	0	0	1	0	0	0	1	0	0	9	3	15	15	6	2	28	15	32	14	19	2	3	25	1	35	2	2	0	0	1	1	1	0	5	0	1	6	1	0	29	1	5	6	19	2	13	8	53	34	91	0	1	69	0	52	4	0	0	0	0	0	1	1	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes vadinHA17;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes vadinHA17"	"Bacteroidetes vadinHA17FA"
"otu_4096"	"otu_4096"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	11	2	15	18	11	52	7	1	6	8	10	0	37	33	9	31	15	4	73	8	23	14	1	0	0	1	0	0	0	0	2	1	1	0	43	8	16	1	45	1	3	7	6	23	33	2	1	0	0	3	0	0	0	0	0	0	0	7	8	11	25	37	44	4	4	3	9	1	5	1	3	9	0	6	1	11	1	0	6	1	2	12	9	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	2	0	0	2	6	0	3	0	2	2	2	2	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Trichococcus"
"otu_4097"	"otu_4097"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	16	14	14	15	22	23	40	61	112	61	59	7	50	92	73	38	84	0	1	0	1	13	1	0	11	0	2	2	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Gemmatales"	"Gemmataceae"	"GemmataceaeFA"
"otu_4098"	"otu_4098"	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	10	1	5	10	13	82	12	114	15	62	0	3	0	7	3	33	1	3	2	3	5	24	0	0	0	0	0	4	70	19	52	20	40	9	10	8	26	7	19	0	0	0	0	0	0	4	6	0	0	0	1	11	9	12	2	1	18	0	0	0	0	0	0	12	21	11	16	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	"k__Bacteria;p__Nitrospirota;c__4-29-1;o__;f__;g__"	"Bacteria"	"Nitrospirota"	"4-29-1"	"4-29-1CL"	"4-29-1CL"	"4-29-1CL"
"otu_4099"	"otu_4099"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2	3	2	2	3	116	20	102	3	236	1	75	3	2	1	9	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	3	1	1	5	7	0	13	2	21	4	3	2	1	0	7	1	6	1	6	0	8	3	6	3	15	6	12	5	1	0	0	0	0	0	3	3	6	1	8	3	5	0	44	0	5	0	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"FlavobacteriaceaeFA"
"otu_41"	"otu_41"	15	31	12	6	0	1	15	0	0	0	3	1	2	2	12	1	2	0	11	3	1	1	1	1	2	0	111	11	136	111	123	114	94	16	74	1	22	2	507	101	80	25	254	2	411	7	67	155	695	41	53	7	83	15	123	33	81	4	63	65	88	16	6	4	4	13	2	3	21	9	27	0	2	53	39	34	76	50	32	144	76	84	38	108	69	546	70	387	87	731	228	80	23	35	193	127	99	1039	595	120	1074	329	84	27	269	90	85	49	77	65	173	142	117	79	353	50	788	145	1132	172	3898	1219	4854	3402	3636	1600	758	80	382	117	179	134	138	148	103	90	158	78	182	244	240	125	472	344	525	1727	615	1223	2071	624	1199	30	494	23	450	78	1284	72	1413	42	2306	36	565	20	2977	5	131	8	"k__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfocapsaceae"	"DesulfocapsaceaeFA"
"otu_410"	"otu_410"	3	0	1	2	4	2	2	0	5	8	7	6	12	3	0	0	0	0	0	0	0	0	0	0	0	0	4	8	9	8	3	74	570	640	397	351	570	317	198	327	177	634	182	762	116	331	303	337	62	354	0	69	27	108	223	127	10	93	5	101	55	299	76	69	52	64	88	34	80	39	60	45	59	0	1	0	0	0	1	0	0	0	1	2	2	0	0	0	0	0	0	8	8	3	5	8	31	12	0	21	10	38	1	0	0	2	3	5	2	1	2	4	5	1	1	9	0	7	2	3	0	0	3	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	0	2	0	2	0	1	0	0	3	0	0	1	"k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"GemmatimonadaceaeFA"
"otu_4100"	"otu_4100"	61	110	0	32	26	30	24	34	37	36	18	63	38	60	1	0	6	0	1	1	1	0	13	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	43	4	38	10	31	3	43	2	21	8	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3	1	8	2	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__;g__"	"Bacteria"	"Verrucomicrobiota"	"Omnitrophia"	"Omnitrophales"	"OmnitrophalesOR"	"OmnitrophalesOR"
"otu_4101"	"otu_4101"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	12	9	18	9	16	4	2	7	33	60	55	29	61	38	87	141	53	47	80	0	6	0	5	5	1	0	9	0	0	2	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	2	0	3	0	1	1	4	2	5	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__mle1-7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Nitrosomonadaceae"	"mle1-7"
"otu_4102"	"otu_4102"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	45	0	5	0	0	2	2	3	1	0	0	0	0	0	0	26	0	15	0	6	0	4	3	1	1	8	33	17	465	21	31	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	1	27	2	59	7	0	1	6	3	2	1	0	0	0	0	0	0	"k__Bacteria;p__;c__;o__;f__;g__"	"Bacteria"	""	"PH"	"PH"	"PH"	"PH"
"otu_4103"	"otu_4103"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	0	4	0	0	0	0	0	0	0	0	2	0	2	1	1	0	0	0	2	1	0	0	0	0	0	0	47	30	9	0	1	0	0	6	2	5	0	11	4	9	3	7	3	2	0	4	1	2	0	4	0	2	0	5	3	0	1	0	0	0	0	10	7	30	11	7	0	1	0	0	1	0	11	9	11	16	14	12	12	22	21	14	7	8	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	97	12	99	37	72	52	0	2	5	2	4	7	4	10	2	0	7	7	"k__Bacteria;p__NB1-j;c__;o__;f__;g__"	"Bacteria"	"NB1-j"	"NB1-jPH"	"NB1-jPH"	"NB1-jPH"	"NB1-jPH"
"otu_4104"	"otu_4104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	20	12	28	11	23	21	5	2	11	2	13	2	15	4	16	0	9	3	23	7	10	3	28	9	65	9	98	131	148	19	2	0	1	0	0	0	56	1	14	0	13	0	1	0	0	0	1	0	"k__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia;o__Hydrogenedentiales;f__Hydrogenedensaceae;g__"	"Bacteria"	"Hydrogenedentes"	"Hydrogenedentia"	"Hydrogenedentiales"	"Hydrogenedensaceae"	"HydrogenedensaceaeFA"
"otu_4105"	"otu_4105"	12	6	0	3	5	7	30	15	0	2	0	1	1	2	17	7	7	25	26	8	2	2	5	13	8	5	12	4	18	17	7	2	0	0	5	2	0	2	1	0	0	0	0	0	1	0	0	0	4	0	3	6	7	0	0	4	15	9	12	2	4	0	7	2	2	2	14	0	22	2	14	0	6	3	9	13	8	8	14	9	21	2	5	15	8	0	24	0	15	4	10	7	1	2	7	6	5	12	13	1	3	14	1	8	2	15	3	10	3	11	4	16	21	12	2	2	10	1	4	1	2	1	0	1	0	1	0	3	10	5	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	1	1	0	1	0	0	0	0	0	4	7	3	4	3	0	0	0	0	0	0	"k__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__B122;g__"	"Bacteria"	"Fibrobacterota"	"Fibrobacteria"	"Fibrobacterales"	"B122"	"B122FA"
"otu_4106"	"otu_4106"	36	20	1	13	31	38	38	13	109	11	41	35	217	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	39	4	51	5	25	2	52	5	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__;g__"	"Bacteria"	"Bacteroidota"	"Kapabacteria"	"Kapabacteriales"	"KapabacterialesOR"	"KapabacterialesOR"
"otu_4107"	"otu_4107"	4	1	0	0	2	0	11	0	0	0	0	1	0	1	15	2	11	1	12	11	2	6	22	15	11	13	79	2	133	40	51	5	12	0	12	0	3	0	15	0	0	1	7	1	6	0	3	1	17	0	23	8	23	1	23	8	82	0	21	6	48	3	0	0	0	1	3	0	10	0	2	0	9	2	1	1	1	0	0	3	3	2	1	1	0	0	7	0	2	1	0	3	0	1	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Hydrogenophilaceae"	"HydrogenophilaceaeFA"
"otu_4108"	"otu_4108"	2	3	0	6	1	5	5	5	4	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	7	0	4	0	2	0	0	0	0	0	0	9	0	0	0	1	1	23	64	7	36	1	42	53	24	85	40	52	17	0	4	4	10	32	7	13	9	55	6	19	0	1	1	2	3	8	4	1	1	4	7	24	0	0	0	0	0	0	14	7	7	12	9	16	11	1	5	0	0	3	1	1	10	1	1	4	2	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	"A4bFA"
"otu_4109"	"otu_4109"	5	1	0	1	2	4	3	5	6	2	2	4	29	10	101	24	36	3	96	42	137	29	145	14	81	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	3	6	1	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__"	"Bacteria"	"Armatimonadota"	"Fimbriimonadia"	"Fimbriimonadales"	"Fimbriimonadaceae"	"FimbriimonadaceaeFA"
